id,sort_name,group,group_id,area_id,area,term,name,image,email,source
2015-196,Garza Treviño Pedro,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:nuevo-león/distrito:11,Nuevo León 11,63,Pedro Garza Treviño,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/163_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=196
2015-223,Gómez Olivier Sergio Emilio,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:puebla/distrito:15,Puebla 15,63,Sergio Emilio Gómez Olivier,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/156_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=223
2015-4,González Ceceña Exaltación,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:baja-california/distrito:1,Baja California 1,63,Exaltación González Ceceña,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/182_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=4
2015-191,González Navarro José Adrián,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:nuevo-león/distrito:6,Nuevo León 6,63,José Adrián González Navarro,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/165_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=191
2015-428,González Suástegui Guadalupe,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:guerrero/circunscripción:4,Guerrero 4,63,Guadalupe González Suástegui,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/485_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=428
2015-82,Gutiérrez Campos Alejandra,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:guanajuato/distrito:6,Guanajuato 6,63,Alejandra Gutiérrez Campos,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/175_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=82
2015-274,Gutiérrez De Velasco Urtaza Francisco José,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:veracruz/distrito:4,Veracruz 4,63,Francisco José Gutiérrez De Velasco Urtaza,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/204_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=274
2015-462,Hernández Ramos Minerva,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:méxico/circunscripción:5,México 5,63,Minerva Hernández Ramos,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/426_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=462
2015-309,Herrera Deras Alfredo Miguel,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:durango/circunscripción:1,Durango 1,63,Alfredo Miguel Herrera Deras,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/487_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=309
2015-218,Huepa Pérez Miguel Ángel,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:puebla/distrito:10,Puebla 10,63,Miguel Ángel Huepa Pérez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/185_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=218
2015-217,Huerta Villegas Genoveva,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:puebla/distrito:9,Puebla 9,63,Genoveva Huerta Villegas,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/418_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=217
2015-13,Ibarra Montoya Víctor Ernesto,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:baja-california-sur/distrito:2,Baja California Sur 2,63,Víctor Ernesto Ibarra Montoya,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/174_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=13
2015-109,Iñiguez Mejía Elías Octavio,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:jalisco/distrito:3,Jalisco 3,63,Elías Octavio Iñiguez Mejía,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/194_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=109
2015-310,Jiménez Márquez Martha Cristina,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:chihuahua/circunscripción:1,Chihuahua 1,63,Martha Cristina Jiménez Márquez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/489_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=310
2015-304,Lizárraga Figueroa Teresa de Jesús,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:sonora/circunscripción:1,Sonora 1,63,Teresa de Jesús Lizárraga Figueroa,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/430_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=304
2015-247,López Córdova José Everardo,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:sonora/distrito:1,Sonora 1,63,José Everardo López Córdova,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/220_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=247
2015-3,López Martín Jorge,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:aguascalientes/distrito:3,Aguascalientes 3,63,Jorge López Martín,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/201_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=3
2015-242,López Rodríguez Jesús Antonio,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:sinaloa/distrito:4,Sinaloa 4,63,Jesús Antonio López Rodríguez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/161_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=242
2015-301,Madero Muñoz Gustavo Enrique,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:chihuahua/circunscripción:1,Chihuahua 1,63,Gustavo Enrique Madero Muñoz,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/476_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=301
2015-90,Mandujano Tinajero Rene,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:guanajuato/distrito:14,Guanajuato 14,63,Rene Mandujano Tinajero,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/223_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=90
2015-386,Márquez Zapata Nelly del Carmen,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:campeche/circunscripción:3,Campeche 3,63,Nelly del Carmen Márquez Zapata,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/424_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=386
2015-146,Marrón Agustín Luis Gilberto,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:méxico/distrito:21,México 21,63,Luis Gilberto Marrón Agustín,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/210_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=146
2015-345,Martínez Montemayor Baltazar,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:nuevo-león/circunscripción:2,Nuevo León 2,63,Baltazar Martínez Montemayor,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/444_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=345
2015-6,Martínez Santos Wenceslao,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:baja-california/distrito:3,Baja California 3,63,Wenceslao Martínez Santos,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/408_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=6
2015-387,Martínez Sánchez Luis de León,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:oaxaca/circunscripción:3,Oaxaca 3,63,Luis de León Martínez Sánchez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/475_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=387
2015-15,Matesanz Santamaría Rocío,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:campeche/distrito:2,Campeche 2,63,Rocío Matesanz Santamaría,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/230_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=15
2015-147,Moya Marín Angélica,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:méxico/distrito:22,México 22,63,Angélica Moya Marín,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/183_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=147
2015-348,Murguía Gutiérrez María Guadalupe,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:querétaro/circunscripción:2,Querétaro 2,63,María Guadalupe Murguía Gutiérrez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/414_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=348
2015-2,Muñoz Cervantes Arlette Ivette,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:aguascalientes/distrito:2,Aguascalientes 2,63,Arlette Ivette Muñoz Cervantes,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/200_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=2
2015-11,Nava Mouett Jacqueline,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:baja-california/distrito:8,Baja California 8,63,Jacqueline Nava Mouett,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/181_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=11
2015-249,Neblina Vega Javier Antonio,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:sonora/distrito:3,Sonora 3,63,Javier Antonio Neblina Vega,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/219_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=249
2015-354,Osuna Carranco Karla Karina,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:coahuila/circunscripción:2,Coahuila 2,63,Karla Karina Osuna Carranco,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/431_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=354
2015-382,Ovando Reazola Janette,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:chiapas/circunscripción:3,Chiapas 3,63,Janette Ovando Reazola,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/423_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=382
2015-84,Padilla Avila Karina,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:guanajuato/distrito:8,Guanajuato 8,63,Karina Padilla Avila,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/222_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=84
2015-12,Paes Martínez Jisela,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:baja-california-sur/distrito:1,Baja California Sur 1,63,Jisela Paes Martínez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/225_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=12
2015-5,Paniagua Figueroa Luz Argelia,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:baja-california/distrito:2,Baja California 2,63,Luz Argelia Paniagua Figueroa,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/180_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=5
2015-211,Piña Kurczyn Juan Pablo,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:puebla/distrito:3,Puebla 3,63,Juan Pablo Piña Kurczyn,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/196_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=211
2015-461,Ramírez Núñez Ulises,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:méxico/circunscripción:5,México 5,63,Ulises Ramírez Núñez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/495_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=461
2015-282,Ramírez Ramos Gabriela,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:veracruz/distrito:12,Veracruz 12,63,Gabriela Ramírez Ramos,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/179_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=282
2015-7,Ramos Hernández Jorge,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:baja-california/distrito:4,Baja California 4,63,Jorge Ramos Hernández,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/169_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=7
2015-355,Rendón García Cesar Augusto,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:tamaulipas/circunscripción:2,Tamaulipas 2,63,Cesar Augusto Rendón García,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/481_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=355
2015-81,Reynoso Sánchez Alejandra Noemí,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:guanajuato/distrito:5,Guanajuato 5,63,Alejandra Noemí Reynoso Sánchez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/216_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=81
2015-343,Rivera Castillejos Armando Alejandro,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:querétaro/circunscripción:2,Querétaro 2,63,Armando Alejandro Rivera Castillejos,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/415_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=343
2015-236,Rodríguez Aguirre María de los Ángeles,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:san-luis-potosí/distrito:5,San Luis Potosí 5,63,María de los Ángeles Rodríguez Aguirre,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/397_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=236
2015-424,Rodríguez Della Vecchia Mónica,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:puebla/circunscripción:4,Puebla 4,63,Mónica Rodríguez Della Vecchia,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/497_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=424
2015-341,Rodríguez Dávila Alfredo Javier,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:nuevo-león/circunscripción:2,Nuevo León 2,63,Alfredo Javier Rodríguez Dávila,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/443_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=341
2015-10,Rodríguez Rubio María del Rosario,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:baja-california/distrito:7,Baja California 7,63,María del Rosario Rodríguez Rubio,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/168_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=10
2015-303,Rodríguez Torres Luis Agustín,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:sonora/circunscripción:1,Sonora 1,63,Luis Agustín Rodríguez Torres,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/435_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=303
2015-422,Romero Castillo María Guadalupe Cecilia,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Distrito Federal 4,63,María Guadalupe Cecilia Romero Castillo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/493_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=422
2015-195,Ruíz García Juan Carlos,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:nuevo-león/distrito:10,Nuevo León 10,63,Juan Carlos Ruíz García,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/167_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=195
2015-465,Salas Valencia José Antonio,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:michoacán/circunscripción:5,Michoacán 5,63,José Antonio Salas Valencia,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/422_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=465
2015-353,Salim Alle Miguel Ángel,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:guanajuato/circunscripción:2,Guanajuato 2,63,Miguel Ángel Salim Alle,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/416_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=353
2015-388,Sánchez Carrillo Patricia,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:quintana-roo/circunscripción:3,Quintana Roo 3,63,Patricia Sánchez Carrillo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/457_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=388
2015-468,Sánchez Juárez Claudia,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:méxico/circunscripción:5,México 5,63,Claudia Sánchez Juárez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/447_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=468
2015-9,Sánchez Meza María Luisa,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:baja-california/distrito:6,Baja California 6,63,María Luisa Sánchez Meza,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/158_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=9
2015-139,Schemelensky Castro Ingrid Krasopani,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:méxico/distrito:14,México 14,63,Ingrid Krasopani Schemelensky Castro,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/184_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=139
2015-79,Sheffield Padilla Francisco Ricardo,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:guanajuato/distrito:3,Guanajuato 3,63,Francisco Ricardo Sheffield Padilla,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/206_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=79
2015-423,Taboada Cortina Santiago,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Distrito Federal 4,63,Santiago Taboada Cortina,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/427_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=423
2015-302,Talavera Hernández María Eloísa,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:baja-california/circunscripción:1,Baja California 1,63,María Eloísa Talavera Hernández,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/446_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=302
2015-186,Tamariz García Ximena,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:nuevo-león/distrito:1,Nuevo León 1,63,Ximena Tamariz García,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/162_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=186
2015-427,Torreblanca Engell Santiago,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Distrito Federal 4,63,Santiago Torreblanca Engell,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/452_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=427
2015-55,Triana Tena Jorge,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:distrito-federal/distrito:10,Distrito Federal 10,63,Jorge Triana Tena,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/193_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=55
2015-311,Valenzuela Armas Rafael,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:nayarit/circunscripción:1,Nayarit 1,63,Rafael Valenzuela Armas,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/455_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=311
2015-346,Valles Olvera Elva Lidia,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:tamaulipas/circunscripción:2,Tamaulipas 2,63,Elva Lidia Valles Olvera,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/460_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=346
2015-466,Vargas Bárcena Marisol,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:hidalgo/circunscripción:5,Hidalgo 5,63,Marisol Vargas Bárcena,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/461_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=466
2015-308,Vega Olivas Nadia Haydee,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:sinaloa/circunscripción:1,Sinaloa 1,63,Nadia Haydee Vega Olivas,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/417_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=308
2015-352,Velázquez Valdez Brenda,Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:nuevo-león/circunscripción:2,Nuevo León 2,63,Brenda Velázquez Valdez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/490_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=352
2015-381,Yunes Linares Miguel Ángel(pendiente protesta),Partido Acción Nacional,PAN,ocd-division/country:mx/entidad:veracruz/circunscripción:3,Veracruz 3,63,Miguel Ángel Yunes Linares (pendiente protesta),http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/441_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=381
2015-324,Acosta Naranjo Guadalupe,Partido de la Revolución Democrática,PRD,ocd-division/country:mx/entidad:nayarit/circunscripción:1,Nayarit 1,63,Guadalupe Acosta Naranjo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/484_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=324
2015-174,Alanís Pedraza Ángel II,Partido de la Revolución Democrática,PRD,ocd-division/country:mx/entidad:michoacán/distrito:9,Michoacán 9,63,Ángel II Alanís Pedraza,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/171_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=174
2015-275,Amador Rodríguez Leonardo,Partido de la Revolución Democrática,PRD,ocd-division/country:mx/entidad:veracruz/distrito:5,Veracruz 5,63,Leonardo Amador Rodríguez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/173_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=275
2015-325,Aragón Castillo Hortensia,Partido de la Revolución Democrática,PRD,ocd-division/country:mx/entidad:chihuahua/circunscripción:1,Chihuahua 1,63,Hortensia Aragón Castillo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/375_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=325
2015-368,Arguijo Herrera Tania Victoria,Partido de la Revolución Democrática,PRD,ocd-division/country:mx/entidad:nuevo-león/circunscripción:2,Nuevo León 2,63,Tania Victoria Arguijo Herrera,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/482_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=368
2015-401,Barón Ortiz Natalia Karina,Partido de la Revolución Democrática,PRD,ocd-division/country:mx/entidad:oaxaca/circunscripción:3,Oaxaca 3,63,Natalia Karina Barón Ortiz,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/450_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=401
2015-93,Barrientos Ríos Ricardo Ángel,Partido de la Revolución Democrática,PRD,ocd-division/country:mx/entidad:guerrero/distrito:3,Guerrero 3,63,Ricardo Ángel Barrientos Ríos,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/231_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=93
2015-367,Basave Benítez Agustín Francisco de Asís,Partido de la Revolución Democrática,PRD,ocd-division/country:mx/entidad:nuevo-león/circunscripción:2,Nuevo León 2,63,Agustín Francisco de Asís Basave Benítez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/432_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=367
2015-488,Beltrán Reyes María Luisa,Partido de la Revolución Democrática,PRD,ocd-division/country:mx/entidad:colima/circunscripción:5,Colima 5,63,María Luisa Beltrán Reyes,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/326_FOTO_CHICA.jpg,"",http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=488
